bank_key,sent_count,received_count,total_participations,laundering_participations
103965,3,2,5,0
103966,6,0,6,0
103967,36,0,36,0
103968,1,1,2,0
103969,1,1,2,0
103970,6,4,10,0
103971,4,149,153,0
103972,9,0,9,0
103973,1,1,2,0
103974,2,1,3,0
103975,56,0,56,0
103976,22,0,22,0
103977,2,1,3,0
103978,2,0,2,0
103979,1,1,2,0
103980,41,0,41,0
103981,4,3,7,0
103982,18,0,18,0
103983,9,0,9,0
103984,7,0,7,0
103985,3,0,3,0
103986,6,3,9,0
103987,1,0,1,0
103988,3,0,3,0
103989,1,1,2,0
103990,3,3,6,0
103991,8,0,8,0
103992,38,0,38,0
103993,1,1,2,0
103994,36,0,36,0
103995,52,0,52,0
103996,7,0,7,0
103997,36,0,36,0
103998,9,0,9,0
103999,4,2,6,0
104000,9,0,9,0
104001,5,3,8,0
104002,24,0,24,0
104003,38,3,41,0
104004,6,0,6,0
104005,2,2,4,0
104006,48,0,48,0
104007,6,6,12,0
104008,8,8,16,0
104009,15,0,15,0
104010,6,0,6,0
104011,8,0,8,0
104012,10,0,10,0
104013,1,1,2,0
104014,4,3,7,0
104015,1,1,2,0
104016,8,0,8,0
104017,5082,7518,12600,11
104018,4,4,8,0
104019,21,0,21,0
104020,1,1,2,0
104021,15,3,18,0
104022,2,2,4,0
104023,3,0,3,0
104024,3,0,3,0
104025,12,9,21,0
104026,6,0,6,0
104027,3,0,3,0
104028,8,7,15,0
104029,1,1,2,0
104030,6,0,6,0
104031,6,3,9,0
104032,3,3,6,0
104033,6,0,6,0
104034,21,0,21,0
104035,24,0,24,0
104036,25,0,25,0
104037,3,0,3,0
104038,36,0,36,0
104039,3,2,5,0
104040,4,0,4,0
104041,3,0,3,0
104042,24,0,24,0
104043,5,4,9,0
104044,9,0,9,0
104045,4,4,8,0
104046,1,1,2,0
104047,7,7,14,0
104048,4,3,7,0
104049,27,4,31,0
104050,3,0,3,0
104051,8,8,16,0
104052,18,0,18,0
104053,1,1,2,0
104054,16,0,16,0
104055,31,0,31,0
104056,9,8,17,0
104057,5,4,9,0
104058,5,4,9,0
104059,60,0,60,0
104060,2,0,2,0
104061,11,11,22,0
104062,3,0,3,0
104063,2,2,4,0
104064,3,0,3,0
104065,3,0,3,0
104066,3,0,3,0
104067,4,4,8,0
104068,15,3,18,0
104069,3,0,3,0
104070,3,3,6,0
104071,12,0,12,0
104072,8,7,15,0
104073,2,1,3,0
104074,3,1,4,0
104075,15,0,15,0
104076,21,0,21,0
104077,9,0,9,0
104078,390,1597,1987,1
104079,12,0,12,0
104080,2,1,3,0
104081,5,2,7,0
104082,4,2,6,0
104083,2,2,4,0
104084,1,1,2,0
104085,13,10,23,0
104086,2,0,2,0
104087,3,0,3,0
104088,15,0,15,0
104089,2,2,4,0
104090,6,0,6,0
104091,16,0,16,0
104092,3,3,6,0
104093,3,0,3,0
104094,2,2,4,0
104095,2,2,4,0
104096,2,2,4,0
104097,26118,17298,43416,16
104098,18,0,18,0
104099,63,3,66,0
104100,1,1,2,0
104101,1,1,2,0
104102,3,1,4,0
104103,7781,8754,16535,14
104104,35,0,35,0
104105,6,0,6,0
104106,355,1378,1733,0
104107,453,1433,1886,1
104108,12,10,22,0
104109,3,0,3,0
104110,5,4,9,0
104111,14,10,24,0
104112,4,0,4,0
104113,9,0,9,0
104114,3,0,3,0
104115,42,0,42,0
104116,3,0,3,0
104117,3,2,5,0
104118,3,2,5,0
104119,11,0,11,0
104120,9,0,9,0
104121,7,5,12,0
104122,2,2,4,0
104123,2,2,4,0
104124,8,8,16,0
104125,9,0,9,0
104126,1,1,2,0
104127,6,6,12,0
104128,3,0,3,0
104129,9,0,9,0
104130,2,1,3,0
104131,12,0,12,0
104132,1,1,2,0
104133,293,2118,2411,1
104134,33,0,33,0
104135,2,1,3,0
104136,14,13,27,0
104137,21,0,21,0
104138,3,0,3,0
104139,6,0,6,0
104140,1,1,2,0
104141,8,4,12,0
104142,7,5,12,0
104143,16,13,29,0
104144,8,6,14,0
104145,1,0,1,0
104146,1,1,2,0
104147,9,3,12,0
104148,3,2,5,0
104149,1,1,2,0
104150,2,0,2,0
104151,3,0,3,0
104152,4,0,4,0
104153,1,1,2,0
104154,4,4,8,0
104155,15,0,15,0
104156,5,5,10,0
104157,2,2,4,0
104158,58,616,674,0
104159,1,1,2,0
104160,1,1,2,0
104161,27,0,27,0
104162,6,4,10,0
104163,9,0,9,0
104164,9,6,15,0
104165,42,0,42,0
104166,5,2,7,0
104167,1,1,2,0
104168,4,0,4,0
104169,3,0,3,0
104170,6,0,6,0
104171,146,732,878,1
104172,24,0,24,0
104173,6,0,6,0
104174,3,0,3,0
104175,10,0,10,0
104176,1,0,1,0
104177,3,0,3,0
104178,2,2,4,0
104179,18,0,18,0
104180,41,0,41,0
104181,10,9,19,0
104182,3,2,5,0
104183,15,0,15,0
104184,4,0,4,0
104185,3,2,5,0
104186,4,2,6,0
104187,9,0,9,0
104188,3,0,3,0
104189,3,3,6,0
104190,10,0,10,0
104191,9,0,9,0
104192,27,0,27,0
104193,42,0,42,0
104194,4,4,8,0
104195,16,0,16,0
104196,10,7,17,0
104197,33,0,33,0
104198,111,1004,1115,0
104199,1,1,2,0
104200,7,0,7,0
104201,6,3,9,0
104202,2,2,4,0
104203,4,4,8,0
104204,6,0,6,0
104205,1,1,2,0
104206,15,3,18,0
104207,2,1,3,0
104208,33,0,33,0
104209,7,6,13,0
104210,54,3,57,0
104211,3,3,6,0
104212,14,11,25,0
104213,25,0,25,0
104214,9,3,12,0
104215,9,7,16,0
104216,26,0,26,0
104217,3,0,3,0
104218,1,1,2,0
104219,15,0,15,0
104220,3,2,5,0
104221,3,0,3,0
104222,2,2,4,0
104223,9,5,14,0
104224,4,4,8,0
104225,10,7,17,0
104226,14,11,25,0
104227,1,1,2,0
104228,32,0,32,0
104229,2,1,3,0
104230,27,0,27,0
104231,3,0,3,0
104232,6,0,6,0
104233,6,0,6,0
104234,3,2,5,0
104235,6,4,10,0
104236,39,0,39,0
104237,21,0,21,0
104238,9,0,9,0
104239,1,1,2,0
104240,24,0,24,0
104241,8,6,14,0
104242,1,1,2,0
104243,1,1,2,0
104244,9,0,9,0
104245,4,4,8,0
104246,5,4,9,0
104247,3,3,6,0
104248,4,3,7,0
104249,1,1,2,0
104250,3,3,6,0
104251,4,3,7,0
104252,3,0,3,0
104253,6,0,6,0
104254,18,0,18,0
104255,12,0,12,0
104256,24,0,24,0
104257,21,0,21,0
104258,12,0,12,0
104259,9,0,9,0
104260,2,2,4,0
104261,21,3,24,0
104262,11422,11477,22899,20
104263,6,5,11,0
104264,24,0,24,0
104265,18,0,18,0
104266,6,0,6,0
104267,2,1,3,0
104268,558,1886,2444,1
104269,2,2,4,0
104270,11,7,18,0
104271,4,3,7,0
104272,2,2,4,0
104273,2,2,4,0
104274,1,1,2,0
104275,9,0,9,0
104276,9,0,9,0
104277,2,2,4,0
104278,5,5,10,0
104279,3,0,3,0
104280,1,1,2,0
104281,44,0,44,0
104282,1,1,2,0
104283,1,1,2,0
104284,2,2,4,0
104285,1,1,2,0
104286,6,6,12,0
104287,4,4,8,0
104288,1981,4720,6701,10
104289,15,0,15,0
104290,3,0,3,0
104291,2392,4879,7271,1
104292,14,0,14,0
104293,8,7,15,0
104294,21,3,24,0
104295,3,2,5,0
104296,12,0,12,0
104297,6,0,6,0
104298,13,0,13,0
104299,5,2,7,0
104300,10,8,18,0
104301,2,2,4,0
104302,9,0,9,0
104303,6,0,6,0
104304,9,6,15,0
104305,2674,4957,7631,19
104306,9,0,9,0
104307,1,1,2,0
104308,3,0,3,0
104309,17,0,17,0
104310,3,0,3,0
104311,3,0,3,0
104312,1,0,1,0
104313,11,8,19,0
104314,9,0,9,0
104315,1,1,2,0
104316,4,4,8,0
104317,1,1,2,0
104318,730,2061,2791,1
104319,5,5,10,0
104320,1,1,2,0
104321,1,0,1,0
104322,30,0,30,0
104323,3,0,3,0
104324,2,2,4,0
104325,30,0,30,0
104326,3,0,3,0
104327,4,4,8,0
104328,1,1,2,0
104329,15,11,26,0
104330,3,0,3,0
104331,33,0,33,0
104332,1095,3525,4620,3
104333,3,0,3,0
104334,3,2,5,0
104335,8,0,8,0
104336,12,11,23,0
104337,3,0,3,0
104338,4,3,7,0
104339,22,18,40,0
104340,9,0,9,0
104341,9,8,17,0
104342,6,0,6,0
104343,1,1,2,0
104344,23440,16311,39751,93
104345,7172,8005,15177,9
104346,12,0,12,0
104347,226,1119,1345,2
104348,24,0,24,0
104349,2,2,4,0
104350,13,0,13,0
104351,15,0,15,0
104352,20,17,37,0
104353,3,0,3,0
104354,3,0,3,0
104355,2,2,4,0
104356,9,8,17,0
104357,5,5,10,0
104358,3,0,3,0
104359,1,1,2,0
104360,6,0,6,0
104361,42,0,42,0
104362,5,4,9,0
104363,12,0,12,0
104364,4,0,4,0
104365,4,3,7,0
104366,3,0,3,0
104367,9,0,9,0
104368,15,0,15,0
104369,2,2,4,0
104370,39,0,39,0
104371,9,0,9,0
104372,5,4,9,0
104373,3,0,3,0
104374,46,0,46,0
104375,18,0,18,0
104376,3203,6434,9637,12
104377,1,0,1,0
104378,6,0,6,0
104379,17,0,17,0
104380,15,0,15,0
104381,2,2,4,0
104382,12,0,12,0
104383,1,1,2,0
104384,8,7,15,0
104385,49,0,49,0
104386,24,0,24,0
104387,1,0,1,0
104388,3,0,3,0
104389,9,3,12,0
104390,5,5,10,0
104391,4,3,7,0
104392,12,0,12,0
104393,4,1,5,0
104394,1,1,2,0
104395,3,1,4,0
104396,18,0,18,0
104397,11,10,21,0
104398,1,1,2,0
104399,4,2,6,0
104400,2,2,4,0
104401,1,1,2,0
104402,7039,9241,16280,31
104403,9,3,12,0
104404,18,0,18,0
104405,9,0,9,0
104406,5,4,9,0
104407,16,14,30,0
104408,592,2451,3043,3
104409,51,0,51,0
104410,10,0,10,0
104411,33,3,36,0
104412,2,2,4,0
104413,6,0,6,0
104414,1,1,2,0
104415,1,1,2,0
104416,927,2432,3359,2
104417,18,0,18,0
104418,5,4,9,0
104419,6,0,6,0
104420,3,0,3,0
104421,3,1,4,0
104422,8,6,14,0
104423,2,2,4,0
104424,3,0,3,0
104425,5,5,10,0
104426,13,0,13,0
104427,2,1,3,0
104428,1,1,2,0
104429,1,1,2,0
104430,1,1,2,0
104431,22,0,22,0
104432,30,0,30,0
104433,15,0,15,0
104434,2,1,3,0
104435,18,0,18,0
104436,7,4,11,0
104437,6,6,12,0
104438,235,1159,1394,0
104439,2,0,2,0
104440,36,0,36,0
104441,51,0,51,0
104442,2,1,3,0
104443,6,0,6,0
104444,1,1,2,0
104445,4,2,6,0
104446,2,1,3,0
104447,5,4,9,0
104448,165,733,898,0
104449,21,0,21,0
104450,3,0,3,0
104451,9,0,9,0
104452,2,1,3,0
104453,15,0,15,0
104454,30,3,33,0
104455,3,3,6,0
104456,15,0,15,0
104457,21,0,21,0
104458,6,4,10,0
104459,6,5,11,0
104460,16,4,20,0
104461,2,1,3,0
104462,3,3,6,0
104463,3,1,4,0
104464,8,6,14,0
104465,9,0,9,0
104466,1,1,2,0
104467,3,0,3,0
104468,2,0,2,0
104469,3,0,3,0
104470,1,1,2,0
104471,3,0,3,0
104472,3,0,3,0
104473,1,1,2,0
104474,3,3,6,0
104475,3,1,4,0
104476,37,0,37,0
104477,6,0,6,0
104478,3,0,3,0
104479,2,0,2,0
104480,9,0,9,0
104481,2,1,3,0
104482,6,4,10,0
104483,3,0,3,0
104484,15,0,15,0
104485,28,0,28,0
104486,8103,9763,17866,19
104487,30,0,30,0
104488,1,0,1,0
104489,3,0,3,0
104490,1,1,2,0
104491,1,1,2,0
104492,2,2,4,0
104493,2,2,4,0
104494,18,0,18,0
104495,6,6,12,0
104496,15,0,15,0
104497,3,3,6,0
104498,5,3,8,0
104499,30,0,30,0
104500,6,6,12,0
104501,30,0,30,0
104502,15,0,15,0
104503,48,0,48,0
104504,27,0,27,0
104505,1,1,2,0
104506,3,0,3,0
104507,3,3,6,0
104508,1,1,2,0
104509,36,0,36,0
104510,6,0,6,0
104511,3,2,5,0
104512,3,3,6,0
104513,3,0,3,0
104514,2,2,4,0
104515,4,4,8,0
104516,24,0,24,0
104517,3,0,3,0
104518,15,0,15,0
104519,3,0,3,0
104520,3,0,3,0
104521,6,0,6,0
104522,1,1,2,0
104523,3,3,6,0
104524,6,5,11,0
104525,5,4,9,0
104526,1,1,2,0
104527,3,3,6,0
104528,1,1,2,0
104529,9,0,9,0
104530,1,1,2,0
104531,9,0,9,0
104532,40,0,40,0
104533,1,0,1,0
104534,27,0,27,0
104535,34,0,34,0
104536,93,0,93,0
104537,3,0,3,0
104538,4,3,7,0
104539,1,1,2,0
104540,1,1,2,0
104541,2,2,4,0
104542,4,0,4,0
104543,4,0,4,0
104544,6,0,6,0
104545,1,0,1,0
104546,3,0,3,0
104547,2,1,3,0
104548,2,1,3,0
104549,3,0,3,0
104550,1,0,1,0
104551,3,0,3,0
104552,2,2,4,0
104553,1,1,2,0
104554,2,2,4,0
104555,11,0,11,0
104556,90,0,90,0
104557,1,1,2,0
104558,3,0,3,0
104559,3,0,3,0
104560,4,4,8,0
104561,3,0,3,0
104562,1,1,2,0
104563,1,1,2,0
104564,6,0,6,0
104565,1,1,2,0
104566,9,0,9,0
104567,1,1,2,0
104568,16,0,16,0
104569,4,2,6,0
104570,8,7,15,0
104571,2,1,3,0
104572,9,0,9,0
104573,1,1,2,0
104574,6,0,6,0
104575,6,5,11,0
104576,1,0,1,0
104577,6,3,9,0
104578,6,6,12,0
104579,1,1,2,0
104580,12,10,22,0
104581,27,0,27,0
104582,2,2,4,0
104583,13,0,13,0
104584,2,2,4,0
104585,1,1,2,0
104586,18,0,18,0
104587,3,0,3,0
104588,2,2,4,0
104589,9,0,9,0
104590,2,2,4,0
104591,3,3,6,0
104592,7,5,12,0
104593,2,2,4,0
104594,6,0,6,0
104595,42,3,45,0
104596,1,1,2,0
104597,1,1,2,0
104598,3,0,3,0
104599,18,0,18,0
104600,12,0,12,0
104601,6,5,11,0
104602,15,0,15,0
104603,12,0,12,0
104604,12,3,15,0
104605,3,0,3,0
104606,6,5,11,0
104607,20,0,20,0
104608,4,4,8,0
104609,9,0,9,0
104610,6,0,6,0
104611,3,3,6,0
104612,11,10,21,0
104613,14,3,17,0
104614,4,0,4,0
104615,15,0,15,0
104616,27,6,33,0
104617,1,1,2,0
104618,7,5,12,0
104619,9,9,18,0
104620,1302,2809,4111,6
104621,34,0,34,0
104622,12,11,23,0
104623,18,0,18,0
104624,2,2,4,0
104625,10,8,18,0
104626,11,10,21,0
104627,1,1,2,0
104628,1,1,2,0
104629,6,0,6,0
104630,1,1,2,0
104631,6,4,10,0
104632,1,1,2,0
104633,18,0,18,0
104634,21,0,21,0
104635,8,0,8,0
104636,3,1,4,0
104637,30,0,30,0
104638,1,1,2,0
104639,3,3,6,0
104640,3,0,3,0
104641,6,6,12,0
104642,3,2,5,0
104643,1,1,2,0
104644,6,0,6,0
104645,3,3,6,0
104646,4,0,4,0
104647,1,1,2,0
104648,36,0,36,0
104649,3,0,3,0
104650,29,0,29,0
104651,15,0,15,0
104652,2,2,4,0
104653,21,0,21,0
104654,18,12,30,0
104655,1,0,1,0
104656,2,2,4,0
104657,6,0,6,0
104658,12,0,12,0
104659,8947,9398,18345,18
104660,11,0,11,0
104661,39,0,39,0
104662,6,0,6,0
104663,6,0,6,0
104664,11494,11060,22554,28
104665,1,1,2,0
104666,12,0,12,0
104667,9,5,14,0
104668,1,1,2,0
104669,21,0,21,0
104670,33,0,33,0
104671,2,0,2,0
104672,7,6,13,0
104673,3,0,3,0
104674,2,2,4,0
104675,3777,6667,10444,5
104676,21,0,21,0
104677,3,0,3,0
104678,1,1,2,0
104679,27,0,27,0
104680,15,0,15,0
104681,7,5,12,0
104682,3,2,5,0
104683,7,5,12,0
104684,2,1,3,0
104685,2,2,4,0
104686,28,0,28,0
104687,9,0,9,0
104688,9,0,9,0
104689,18,0,18,0
104690,6,3,9,0
104691,58,0,58,0
104692,2,1,3,0
104693,12,0,12,0
104694,24,0,24,0
104695,37,0,37,0
104696,36,0,36,0
104697,39,0,39,0
104698,55845,26225,82070,138
104699,54,0,54,0
104700,8,0,8,0
104701,9,0,9,0
104702,7,7,14,0
104703,12,10,22,0
104704,3,2,5,0
104705,3,0,3,0
104706,2,2,4,0
104707,12,0,12,0
104708,7,5,12,0
104709,5,3,8,0
104710,5,4,9,0
104711,3,3,6,0
104712,8,7,15,0
104713,254,1589,1843,0
104714,66,0,66,0
104715,3,0,3,0
104716,12,0,12,0
104717,15,0,15,0
104718,9,0,9,0
104719,6,5,11,0
104720,6,5,11,0
104721,5,4,9,0
104722,3,2,5,0
104723,13,10,23,0
104724,18,0,18,0
104725,7,6,13,0
104726,1,1,2,0
104727,7,5,12,0
104728,24,0,24,0
104729,6,0,6,0
104730,20,0,20,0
104731,9,0,9,0
104732,2,2,4,0
104733,16,0,16,0
104734,45,0,45,0
104735,7,7,14,0
104736,3,0,3,0
104737,1,0,1,0
104738,3,0,3,0
104739,1,1,2,0
104740,27,3,30,0
104741,7,0,7,0
104742,8,6,14,0
104743,24,0,24,0
104744,4,4,8,0
104745,3,2,5,0
104746,18,0,18,0
104747,7,7,14,0
104748,2,2,4,0
104749,4247,6842,11089,10
104750,12,0,12,0
104751,30,0,30,0
104752,3,0,3,0
104753,4,0,4,0
104754,11,0,11,0
104755,39,0,39,0
104756,4,0,4,0
104757,3,3,6,0
104758,1,1,2,0
104759,3,0,3,0
104760,9,0,9,0
104761,4,3,7,0
104762,546,2076,2622,0
104763,12,0,12,0
104764,3,0,3,0
104765,24,0,24,0
104766,6,0,6,0
104767,15,0,15,0
104768,4,3,7,0
104769,4,0,4,0
104770,3,2,5,0
104771,9,0,9,0
104772,15,0,15,0
104773,4,4,8,0
104774,15,0,15,0
104775,6,0,6,0
104776,6,4,10,0
104777,2,1,3,0
104778,9,0,9,0
104779,6,0,6,0
104780,2160,3802,5962,3
104781,24,0,24,0
104782,5,4,9,0
104783,2,2,4,0
104784,6,6,12,0
104785,3,0,3,0
104786,18,0,18,0
104787,2,2,4,0
104788,3,2,5,0
104789,52,0,52,0
104790,33,0,33,0
104791,16,3,19,0
104792,13,0,13,0
104793,1,1,2,0
104794,59,238,297,0
104795,12,0,12,0
104796,5,4,9,0
104797,1,1,2,0
104798,1,1,2,0
104799,12,0,12,0
104800,3,2,5,0
104801,8,0,8,0
104802,3,0,3,0
104803,1,0,1,0
104804,3,0,3,0
104805,20,0,20,0
104806,1,1,2,0
104807,3,1,4,0
104808,3,1,4,0
104809,24,0,24,0
104810,18,0,18,0
104811,25,0,25,0
104812,9,0,9,0
104813,5,4,9,0
104814,3,0,3,0
104815,14,11,25,0
104816,4,3,7,0
104817,22,0,22,0
104818,6,0,6,0
104819,2,2,4,0
104820,2,1,3,0
104821,2,0,2,0
104822,6,0,6,0
104823,3,0,3,0
104824,27,0,27,0
104825,3,3,6,0
104826,3,3,6,0
104827,7,6,13,0
104828,506,2402,2908,3
104829,12,8,20,0
104830,1,1,2,0
104831,3,0,3,0
104832,9,7,16,0
104833,3,0,3,0
104834,27,3,30,0
104835,105,895,1000,0
104836,6,6,12,0
104837,6,0,6,0
104838,2,2,4,0
104839,4,4,8,0
104840,1,1,2,0
104841,4,0,4,0
104842,30,0,30,0
104843,44,0,44,0
104844,10,7,17,0
104845,2,2,4,0
104846,8,4,12,0
104847,1,1,2,0
104848,3121,6524,9645,52
104849,4,0,4,0
104850,3,0,3,0
104851,11,0,11,0
104852,1,1,2,0
104853,6,0,6,0
104854,9,0,9,0
104855,2,2,4,0
104856,27,0,27,0
104857,3,0,3,0
104858,1,1,2,0
104859,3,1,4,0
104860,5,4,9,0
104861,7,5,12,0
104862,15,0,15,0
104863,9,0,9,0
104864,71,3,74,0
104865,1,1,2,0
104866,4,2,6,0
104867,5,5,10,0
104868,15,0,15,0
104869,12,0,12,0
104870,18,0,18,0
104871,15,3,18,0
104872,9,5,14,0
104873,7,6,13,0
104874,12,0,12,0
104875,6,4,10,0
104876,19,3,22,0
104877,3,0,3,0
104878,18,0,18,0
104879,9,0,9,0
104880,6,6,12,0
104881,39,0,39,0
104882,4,4,8,0
104883,1,1,2,0
104884,4,4,8,0
104885,15,3,18,0
104886,19,14,33,0
104887,30,0,30,0
104888,3,2,5,0
104889,3,0,3,0
104890,6,0,6,0
104891,9,0,9,0
104892,30,0,30,0
104893,3,0,3,0
104894,2,2,4,0
104895,39,0,39,0
104896,3,2,5,0
104897,8,0,8,0
104898,6,0,6,0
104899,7,5,12,0
104900,1,1,2,0
104901,24,0,24,0
104902,18,0,18,0
104903,5,4,9,0
104904,9,0,9,0
104905,5,5,10,0
104906,6,0,6,0
104907,15,0,15,0
104908,27,3,30,0
104909,1,1,2,0
104910,3,0,3,0
104911,5,2,7,0
104912,5,3,8,0
104913,4,2,6,0
104914,2,1,3,0
104915,4,4,8,0
104916,28,0,28,0
104917,1,1,2,0
104918,10,0,10,0
104919,21,0,21,0
104920,2,2,4,0
104921,2,2,4,0
104922,3,0,3,0
104923,11,0,11,0
104924,1,1,2,0
104925,12,3,15,0
104926,7,6,13,0
104927,10,8,18,0
104928,2,2,4,0
104929,2675,4479,7154,3
104930,2,2,4,0
104931,21,0,21,0
104932,2,2,4,0
104933,25,0,25,0
104934,22,0,22,0
104935,4,4,8,0
104936,3,3,6,0
104937,21,0,21,0
104938,129,420,549,0
104939,14,12,26,0
104940,4,0,4,0
104941,3,3,6,0
104942,13,11,24,0
104943,15,0,15,0
104944,6,0,6,0
104945,11,8,19,0
104946,7,6,13,0
104947,8,5,13,0
104948,7,7,14,0
104949,27,0,27,0
104950,11,8,19,0
104951,30,0,30,0
104952,3,0,3,0
104953,2,1,3,0
104954,3,0,3,0
104955,3,0,3,0
104956,12,0,12,0
104957,1,1,2,0
104958,9,3,12,0
104959,3,3,6,0
104960,19,16,35,0
104961,9,0,9,0
104962,3,0,3,0
104963,5,5,10,0
104964,1,0,1,0
104965,9,0,9,0
104966,6,0,6,0
104967,9,0,9,0
104968,12,0,12,0
104969,4,3,7,0
104970,45,3,48,0
104971,8,7,15,0
104972,33,0,33,0
104973,6,0,6,0
104974,18,0,18,0
104975,25,0,25,0
104976,3,2,5,0
104977,6,0,6,0
104978,3,2,5,0
104979,1,1,2,0
104980,3,0,3,0
104981,6,6,12,0
104982,14,0,14,0
104983,6,0,6,0
104984,2,2,4,0
104985,11,7,18,0
104986,5,4,9,0
104987,4,4,8,0
104988,6,0,6,0
104989,12,0,12,0
104990,3,0,3,0
104991,5,5,10,0
104992,3,0,3,0
104993,11,8,19,0
104994,1,1,2,0
104995,15,0,15,0
104996,57,3,60,0
104997,6,5,11,0
104998,7,7,14,0
104999,4,3,7,0
105000,84,705,789,1
105001,2,1,3,0
105002,3,2,5,0
105003,4,3,7,0
105004,18,0,18,0
105005,17,14,31,0
105006,27,0,27,0
105007,45,0,45,0
105008,7,0,7,0
105009,4,2,6,0
105010,6,4,10,0
105011,36,0,36,0
105012,65,369,434,0
105013,6,4,10,0
105014,3,0,3,0
105015,19,0,19,0
105016,18,0,18,0
105017,3,3,6,0
105018,18,0,18,0
105019,2,1,3,0
105020,6,5,11,0
105021,3,3,6,0
105022,1,1,2,0
105023,2,2,4,0
105024,4,3,7,0
105025,3,3,6,0
105026,4,3,7,0
105027,2,2,4,0
105028,10,0,10,0
105029,1,1,2,0
105030,2,2,4,0
105031,60,3,63,0
105032,1,1,2,0
105033,2,2,4,0
105034,2,2,4,0
105035,3,3,6,0
105036,3,3,6,0
105037,2,1,3,0
105038,3,3,6,0
105039,6,6,12,0
105040,3,0,3,0
105041,12,0,12,0
105042,46,259,305,0
105043,8,5,13,0
105044,33,0,33,0
105045,6,0,6,0
105046,4,2,6,0
105047,8,0,8,0
105048,39,0,39,0
105049,15,14,29,0
105050,3,0,3,0
105051,6,0,6,0
105052,5,3,8,0
105053,12,0,12,0
105054,3,0,3,0
105055,5,5,10,0
105056,8,0,8,0
105057,1,1,2,0
105058,21,0,21,0
105059,5,4,9,0
105060,1,1,2,0
105061,6,0,6,0
105062,1,1,2,0
105063,1,1,2,0
105064,6,6,12,0
105065,49,0,49,0
105066,6,5,11,0
105067,18,0,18,0
105068,27,0,27,0
105069,1,1,2,0
105070,3,3,6,0
105071,51,0,51,0
105072,6,0,6,0
105073,18,3,21,0
105074,2,1,3,0
105075,12,0,12,0
105076,3,2,5,0
105077,3,2,5,0
105078,2,1,3,0
105079,4,3,7,0
105080,7,7,14,0
105081,6,0,6,0
105082,9,8,17,0
105083,9,0,9,0
105084,3,3,6,0
105085,5,5,10,0
105086,9,0,9,0
105087,9,8,17,0
105088,15,0,15,0
105089,3,0,3,0
105090,1,0,1,0
105091,9,0,9,0
105092,1,1,2,0
105093,12,0,12,0
105094,37,0,37,0
105095,4,4,8,0
105096,3,0,3,0
105097,3,0,3,0
105098,2949,5180,8129,5
105099,6,0,6,0
105100,6,0,6,0
105101,27,3,30,0
105102,18,0,18,0
105103,17,14,31,0
105104,3891,5231,9122,6
105105,2,2,4,0
105106,5,4,9,0
105107,30,0,30,0
105108,8799,8791,17590,45
105109,9,0,9,0
105110,2,2,4,0
105111,22,3,25,0
105112,14,11,25,0
105113,12,0,12,0
105114,1,1,2,0
105115,12,0,12,0
105116,16,0,16,0
105117,4,3,7,0
105118,3,0,3,0
105119,6,0,6,0
105120,13637,12128,25765,32
105121,18,0,18,0
105122,3255,5533,8788,4
105123,3,0,3,0
105124,6,3,9,0
105125,9,0,9,0
105126,27,0,27,0
105127,43,0,43,0
105128,23,0,23,0
105129,1,1,2,0
105130,8,0,8,0
105131,3,1,4,0
105132,3,0,3,0
105133,15,0,15,0
105134,3,2,5,0
105135,7,0,7,0
105136,40,0,40,0
105137,22,0,22,0
105138,1,1,2,0
105139,12,0,12,0
105140,1,0,1,0
105141,4,2,6,0
105142,3,0,3,0
105143,6,0,6,0
105144,5,5,10,0
105145,61,0,61,0
105146,39,0,39,0
105147,1,1,2,0
105148,21,0,21,0
105149,3,0,3,0
105150,12,10,22,0
105151,3,3,6,0
105152,6,0,6,0
105153,3,3,6,0
105154,41,0,41,0
105155,2,1,3,0
105156,5,3,8,0
105157,11539,11243,22782,26
105158,3,0,3,0
105159,1045,2662,3707,8
105160,6,0,6,0
105161,2,1,3,0
105162,33,0,33,0
105163,4,2,6,0
105164,8,0,8,0
105165,17,0,17,0
105166,4,2,6,0
105167,12,0,12,0
105168,3,2,5,0
105169,3,3,6,0
105170,70,3,73,0
105171,11,10,21,0
105172,12,0,12,0
105173,18,0,18,0
105174,12,0,12,0
105175,3,0,3,0
105176,18,0,18,0
105177,18,0,18,0
105178,3,0,3,0
105179,12,0,12,0
105180,1,1,2,0
105181,6,0,6,0
105182,6,0,6,0
105183,12,0,12,0
105184,3,0,3,0
105185,18,0,18,0
105186,963,2476,3439,1
105187,2,1,3,0
105188,15,0,15,0
105189,9,0,9,0
105190,6,6,12,0
105191,21,0,21,0
105192,12,0,12,0
105193,16,0,16,0
105194,53,0,53,0
105195,3,0,3,0
105196,7,6,13,0
105197,12,0,12,0
105198,2,1,3,0
105199,5,5,10,0
105200,9,0,9,0
105201,27749,13867,41616,6
105202,36,0,36,0
105203,719,2893,3612,2
105204,10,8,18,0
105205,3,0,3,0
105206,42,0,42,0
105207,9,3,12,0
105208,1,1,2,0
105209,5,4,9,0
105210,3,0,3,0
105211,24,0,24,0
105212,6,0,6,0
105213,3,3,6,0
105214,5,4,9,0
105215,3,2,5,0
105216,3,3,6,0
105217,2,1,3,0
105218,1,1,2,0
105219,1,1,2,0
105220,1,1,2,0
105221,1,0,1,0
105222,42,3,45,0
105223,9,0,9,0
