bank_key,bank_id,bank_name
119810,3200770,Bank of Springfield
119811,343787,China Bank #2877
119812,329596,China Bank #1593
119813,3223534,China Bank #6131
119814,3184621,Baltech Thrift
119815,3104300,Spain Bank #8319
119816,3131842,Australia Bank #2923
119817,3127794,Ireland Bank #24364
119818,192658,Oak Community Bank
119819,311377,Savings Bank of Phoenix
119820,3158162,Brazil Bank #375
119821,3204950,Saudi Arabia Bank #1247
119822,3220930,Savings Bank of Montpelier
119823,3171281,China Bank #4276
119824,351314,Japan Bank #2731
119825,3177515,Sappo Cooperative Bank
119826,379402,Russia Bank #1052
119827,3164437,Germany Bank #17603
119828,3191798,Israel Bank #4688
119829,3216072,Crytpo Bank #341
119830,3151681,Mexico Bank #3093
119831,1129033,Willows Savings Bank
119832,3102741,UK Bank #1502
119833,316144,Germany Bank #23231
119834,3207673,Saudi Arabia Bank #1659
119835,120018,National Bank of Tampa
119836,380323,Bank of Lincoln
119837,3216646,Crytpo Bank #355
119838,3122585,Canada Bank #2391
119839,3153338,Mexico Bank #3333
119840,395847,UK Bank #488
119841,3189471,Israel Bank #4164
119842,358278,Japan Bank #3420
119843,3200513,France Bank #23341
119844,390077,Germany Bank #7544
119845,3155159,Mexico Bank #2057
119846,343250,National Bank of Phoenix
119847,3171360,Switzerland Bank #685
119848,3168897,France Bank #21510
119849,310500,Germany Bank #1837
119850,34149,National Bank of Springfield
119851,3197530,Israel Bank #5561
119852,393219,National Bank of Providence
119853,377607,Russia Bank #871
119854,39718,Bank of Newport
119855,316854,Spain Bank #17101
119856,387751,Russia Bank #2292
119857,2123665,First Bank of Harrisburg
119858,391621,Acme Savings Bank
119859,3114665,The Pine Federal Bank
119860,377013,National Bank of Laramie
119861,389147,Heath Cooperative Bank
119862,31449,Germany Bank #724
119863,27579,Germany Bank #152
119864,3142188,Mexico Bank #2875
119865,31381,Germany Bank #743
119866,107844,UK Bank #461
119867,322726,China Bank #4890
119868,320239,France Bank #23027
119869,339314,Italy Bank #5158
119870,393163,UK Bank #260
119871,398076,Italy Bank #7789
119872,337197,China Bank #2900
119873,3118874,Canada Bank #2860
119874,33671,Bank of Providence
119875,3127823,Australia Bank #2461
119876,3118625,Savings Bank of Philadelphia
119877,3137134,National Bank of Lincoln
119878,3108916,National Bank of Springfield
119879,36593,National Bank of Sacramento
119880,392163,Russia Bank #4105
119881,3180224,National Bank of Montpelier
119882,391941,First Bank of Portland
119883,3167821,Savings Bank of Harrisburg
119884,322753,France Bank #16284
119885,83545,Savings Bank of Danbury
119886,341999,Oasis Trust Bank
119887,3118443,Willows Bancorp
119888,370790,Portugal Bank #6540
119889,366403,India Bank #2498
119890,33021,Spain Bank #19038
119891,3169497,Switzerland Bank #1831
119892,3185088,France Bank #11297
119893,383921,Savings Bank of Lincoln
119894,343096,Plandor Credit Union
119895,316285,Oasis Trust Bank
119896,326558,Germany Bank #22435
119897,322511,France Bank #17960
119898,3214008,Crytpo Bank #242
119899,3172804,Switzerland Bank #1535
119900,3164256,Brazil Bank #1735
119901,3202319,Saudi Arabia Bank #238
119902,3216045,First Bank of the South
119903,321536,Lithuania Bank #5895
119904,3159862,Brazil Bank #1113
119905,3166495,Germany Bank #16671
119906,380843,Russia Bank #1353
119907,3167061,Dawn Community Bank
119908,36619,Italy Bank #1464
119909,3206329,Saudi Arabia Bank #985
119910,31372,Croatia Bank #19840
119911,390526,Russia Bank #2315
119912,340589,First Bank of Providence
119913,331760,Netherlands Bank #5736
119914,3153029,Mexico Bank #1720
119915,349467,Japan Bank #496
119916,3127769,Italy Bank #25784
119917,15191,National Bank of Denver
119918,3161433,Brazil Bank #2243
119919,313070,Bank of Danbury
119920,370062,India Bank #1841
119921,369878,Spain Bank #21987
119922,3108678,UK Bank #1736
119923,1197276,Savings Bank of Cleveland
119924,3221902,Savings Bank of Chicago
119925,333362,National Bank of Newport
119926,3111124,Canada Bank #456
119927,3224511,China Bank #5356
119928,3155377,Mexico Bank #2596
119929,3169338,Arbor Bancorp
119930,377326,First Bank of Billings
119931,339170,France Bank #10665
119932,3194409,Israel Bank #3841
119933,3175945,Switzerland Bank #1975
119934,3205669,Italy Bank #16797
119935,341318,Brownstone Credit Union
119936,353337,Brownstone Savings Bank
119937,312619,France Bank #2933
119938,3147178,Mexico Bank #817
119939,3122955,Canada Bank #1656
119940,347861,China Bank #2679
119941,355180,Japan Bank #2970
119942,312960,City National Bank
119943,384021,Ireland Bank #19446
119944,3216583,National Bank of New York
119945,3194872,Savings Bank of Bridgeport
119946,3176824,Bank of Los Angeles
119947,325613,First Bank of Laramie
119948,3117501,France Bank #8758
119949,3129803,Savings Bank of Fairfield
119950,3195966,Israel Bank #2611
119951,3177821,Lithuania Bank #22661
119952,393082,National Bank of Cleveland
119953,3223502,China Bank #5660
119954,356905,Japan Bank #3317
119955,3152380,Mexico Bank #2122
119956,3164493,France Bank #25735
119957,319500,Acme Cooperative Bank
119958,3169490,Switzerland Bank #412
119959,399601,Plandor Bank
119960,314512,Savings Bank of Omaha
119961,3163006,National Bank of Plattsburg
119962,3167249,China Bank #4849
119963,3181619,Dawn Cooperative Bank
119964,3108330,First Bank of Tuscon
119965,380981,Bank of the North
119966,3112118,Baltech Federal Bank
119967,3148564,Capital Community Bank
119968,3205265,Saudi Arabia Bank #613
119969,3183304,Flagstone Federal Bank
119970,391503,China Bank #3338
119971,3151385,Mexico Bank #2399
119972,379244,Sappo Cooperative Bank
119973,343205,Germany Bank #5445
119974,364331,Plandor Community Bank
119975,3178377,Regents Cooperative Bank
119976,3155282,Germany Bank #12031
119977,3200317,Israel Bank #3589
119978,3210333,Acme Community Bank
119979,3223679,Crytpo Bank #1022
119980,383410,Greece Bank #7114
119981,345006,Germany Bank #17284
119982,324406,National Bank of Columbus
119983,3184008,Israel Bank #4354
119984,128780,Australia Bank #102
119985,3209638,Bank of Philadelphia
119986,3159477,Brazil Bank #950
119987,3118818,National Bank of Miami
119988,372823,Germany Bank #22055
119989,3119298,Canada Bank #3020
119990,3115864,Canada Bank #3102
119991,3205761,Saudi Arabia Bank #798
119992,297619,Regents Bancorp
119993,3171112,National Bank of Topeka
119994,125823,Sunrise Bancorp
119995,329204,Savings Bank of Miami
119996,323720,Ireland Bank #3426
119997,3164966,Spain Bank #10389
119998,32387,Germany Bank #887
119999,321431,Savings Bank of Lincoln
120000,368842,France Bank #16271
120001,399494,UK Bank #3586
120002,321221,City National Credit Union
120003,3166073,Greece Bank #19769
120004,335034,First Bank of the Valley
120005,3134676,Australia Bank #1247
120006,337806,China Bank #4505
120007,3142418,Hilltop Credit Union
120008,3217665,China Bank #8914
120009,3224836,Savings Bank of Billings
120010,3113051,Spain Bank #25018
120011,3165829,Bank of New York
120012,3149667,Mexico Bank #3382
120013,342487,Netherlands Bank #5226
120014,389449,Netherlands Bank #18874
120015,35802,National Bank of Los Angeles
120016,33524,France Bank #18684
120017,3168230,Italy Bank #10603
120018,388346,China Bank #7390
120019,383547,Russia Bank #2237
120020,336906,China Bank #1757
120021,3115902,Greece Bank #24283
120022,381636,Croatia Bank #23739
120023,312708,Germany Bank #2056
120024,3104370,UK Bank #2602
120025,362208,Sunrise Savings Bank
120026,3123478,Bank of the North
120027,34938,Bank of Watertown
120028,394628,UK Bank #377
120029,118303,Belgium Bank #109
120030,397344,National Bank of Danbury
120031,330961,China Bank #769
120032,3115230,Canada Bank #831
120033,368900,India Bank #3128
120034,3214516,Savings Bank of Danbury
120035,343203,France Bank #5407
120036,3101986,UK Bank #2692
120037,3217300,Crytpo Bank #417
120038,319537,China Bank #546
120039,3167666,Switzerland Bank #2512
120040,3186742,Israel Bank #3534
120041,313079,Mountain Credit Union
120042,3116333,Germany Bank #21356
120043,385244,Russia Bank #3705
120044,396753,UK Bank #770
120045,378694,Fieldstone Savings Bank
120046,3113059,Portugal Bank #22280
120047,341648,Sunrise Bancorp
120048,332787,Italy Bank #4685
120049,30356,Germany Bank #2132
120050,3199821,Germany Bank #23523
120051,3157974,Netherlands Bank #13290
120052,397980,UK Bank #3919
120053,374876,First Bank of New Orleans
120054,397391,Germany Bank #14181
120055,3131726,Australia Bank #3336
120056,336312,Spruce Credit Union
120057,3180267,Hilltop Credit Union
120058,3141948,Brownstone Bank
120059,33799,Brownstone Credit Union
120060,3196738,Israel Bank #3798
120061,3136418,Netherlands Bank #13439
120062,32375,Oasis Credit Union
120063,386243,France Bank #16344
120064,343513,Japan Bank #377
120065,388560,Netherlands Bank #7339
120066,390599,Germany Bank #12186
120067,317586,Germany Bank #4929
120068,314151,Savings Bank of Cleveland
120069,3161081,France Bank #14970
120070,390841,First Bank of the North
120071,3110272,Canada Bank #3398
120072,3101694,Lithuania Bank #22000
120073,363834,India Bank #718
120074,329052,Netherlands Bank #19684
120075,3192777,Croatia Bank #18495
120076,390774,Italy Bank #10869
120077,3136511,Savings Bank of Huron
120078,361811,Austria Bank #20667
120079,37263,Italy Bank #3113
120080,1198352,France Bank #1677
120081,389670,Netherlands Bank #11803
120082,3158313,Bank of Helena
120083,382410,National Bank of Columbus
120084,386423,Russia Bank #3615
120085,3193932,Netherlands Bank #13713
120086,3214544,Flagstone Bank
120087,3105400,UK Bank #1338
120088,212725,Crytpo Bank #29
120089,321203,Mountain Bank
120090,3116812,National Bank of Albany
120091,317251,Germany Bank #3881
120092,3127825,Australia Bank #73
120093,312345,China Bank #6226
120094,354577,Japan Bank #1160
120095,3149015,China Bank #8153
120096,3102346,National Bank of Chicago
120097,352830,Japan Bank #1023
120098,389828,Bank of Chicago
120099,3173826,Savings Bank of Madison
120100,362735,National Bank of Albany
120101,3130678,Bank of Billings
120102,339064,Savings Bank of Fort Wayne
120103,3105012,Dawn Credit Union
120104,1116606,Bank of Philadelphia
120105,351483,France Bank #22060
120106,3181572,Italy Bank #14324
120107,3132943,Australia Bank #3535
120108,345188,Germany Bank #7811
120109,381031,Portugal Bank #18841
120110,3204129,Belgium Bank #23143
120111,3128596,China Bank #8521
120112,3124589,Canada Bank #4313
120113,3203722,Saudi Arabia Bank #1927
120114,389774,National Bank of Houston
120115,3126093,Australia Bank #373
120116,392531,Russia Bank #3062
120117,369749,India Bank #1496
120118,3176215,Switzerland Bank #3107
120119,3196073,Israel Bank #2483
120120,332691,France Bank #16138
120121,69100,Spain Bank #573
120122,3211391,Savings Bank of Helena
120123,3136409,Austria Bank #24677
120124,3169823,Savings Bank of Plattsburg
120125,3173357,Switzerland Bank #1958
120126,3174533,National Bank of Denver
120127,3107291,China Bank #8207
120128,3210196,Crytpo Bank #1144
120129,3122989,Canada Bank #4039
120130,3206031,Saudi Arabia Bank #1897
120131,3194440,Bank of Houston
120132,3164962,Bank of Fairfield
120133,3135805,Australia Bank #1397
120134,3213054,National Bank of Arkadelphia
120135,3117641,Canada Bank #1319
120136,379237,Russia Bank #1624
120137,3189802,Israel Bank #4305
120138,3144322,Mexico Bank #535
120139,3198513,Bank of New York
120140,3155369,Mexico Bank #3553
120141,288946,Belgium Bank #7010
120142,323100,Portugal Bank #3344
120143,368191,India Bank #1242
120144,338881,China Bank #3185
120145,380504,Russia Bank #1246
120146,371604,India Bank #1704
120147,3152224,Mexico Bank #2692
120148,381494,Russia Bank #170
120149,395640,First Bank of Indianapolis
120150,3104569,UK Bank #4055
120151,3164325,Brazil Bank #2553
120152,325524,Desert Credit Union
120153,3186718,Golden Savings Bank
120154,332906,Spruce Community Bank
120155,3115191,Canada Bank #3183
120156,3197743,Israel Bank #5173
120157,38208,Acme Savings Bank
120158,394768,UK Bank #3529
120159,3153153,Oak Bank
120160,3176814,Willows Community Bank
120161,317964,France Bank #8334
120162,3146239,Bank of the Valley
120163,3175349,France Bank #10933
120164,3109514,Acme Community Bank
120165,3125550,First Bank of the West
120166,38102,Capital Credit Union
120167,3193725,Switzerland Bank #3105
120168,330728,Spain Bank #21019
120169,3148654,Portugal Bank #19229
120170,3211268,Plateau Bancorp
120171,3187595,Israel Bank #4416
120172,157175,Bank of Harrisburg
120173,3160676,Brazil Bank #2293
120174,3141602,Greece Bank #22659
120175,3139376,Bank of Newport
120176,3191005,Israel Bank #5143
120177,320035,Italy Bank #7081
120178,375858,Russia Bank #765
120179,3224488,Savings Bank of Hartford
120180,3131226,City National Thrift
120181,334980,China Bank #937
120182,395347,National Bank of Portsmouth
120183,3153589,Germany Bank #21450
120184,383299,France Bank #21654
120185,315113,Bank of Los Angeles
120186,3193142,Israel Bank #2078
120187,399659,Bank of Billings
120188,379967,Russia Bank #1172
120189,3194135,Israel Bank #5870
120190,382186,Italy Bank #16730
120191,287306,Sunrise Bancorp
120192,3127624,Savings Bank of Indianapolis
120193,361658,First Bank of Philadelphia
120194,3131411,Australia Bank #1101
120195,310261,Germany Bank #2262
120196,390818,France Bank #8964
120197,316019,China Bank #450
120198,3124392,Canada Bank #3832
120199,357165,Japan Bank #2586
120200,344609,Netherlands Bank #5314
120201,322536,Finland Bank #3248
120202,369028,Savings Bank of Lacrosse
120203,387646,China Bank #5337
120204,327970,National Bank of Hartford
120205,2199518,Israel Bank #2913
120206,3165743,National Bank of Portsmouth
120207,366005,India Bank #1469
120208,3143177,Bank of Watertown
120209,398461,Bank of the West
120210,363462,Savings Bank of the South
120211,3180167,Sappo Trust Bank
120212,375927,Desert Savings Bank
120213,333951,The Pine Bank
120214,3151033,Mexico Bank #3588
120215,3127288,Australia Bank #2691
120216,3114663,Willows Bank
120217,1157032,France Bank #1343
120218,388660,National Bank of Cleveland
120219,386184,France Bank #7760
120220,3159558,Brazil Bank #1694
120221,3153617,Mexico Bank #2328
120222,389029,Germany Bank #25652
120223,2106249,UK Bank #214
120224,3213937,Crytpo Bank #2432
120225,3193870,Bank of Dallas
120226,397889,First Bank of Miami
120227,3132386,Finland Bank #15024
120228,3126631,Savings Bank of Helena
120229,343825,China Bank #2159
120230,3223384,Crytpo Bank #792
120231,389423,National Bank of Fort Wayne
120232,394820,UK Bank #394
120233,316482,National Bank of Indianapolis
120234,3104974,Bank of Fort Wayne
120235,311890,Spain Bank #3716
120236,398626,Capital Savings Bank
120237,384478,Italy Bank #18166
120238,3192217,Israel Bank #3207
120239,3141250,Bank of Portsmouth
120240,3186670,Israel Bank #3342
120241,312892,Mountain Savings Bank
120242,298861,Bank of Detroit
120243,323388,France Bank #11448
120244,3145765,City National Trust Bank
120245,3213792,China Bank #6056
120246,359165,Japan Bank #1873
120247,3150532,Germany Bank #18374
120248,375584,China Bank #6599
120249,3214678,China Bank #4789
120250,3176498,Switzerland Bank #3647
120251,3202845,Italy Bank #14545
120252,3130168,Savings Bank of Bridgeport
120253,335955,Savings Bank of Huron
120254,3151907,Savings Bank of Newbury
120255,317219,France Bank #21621
120256,3154302,Capital Bancorp
120257,3185429,Heath Cooperative Bank
120258,3168617,Italy Bank #16689
120259,3116997,Canada Bank #928
120260,3201344,Israel Bank #3193
120261,3107271,Germany Bank #22548
120262,346770,France Bank #10150
120263,3221988,Savings Bank of Miami
120264,3130799,Bank of Huron
120265,3141742,Belgium Bank #24246
120266,3140581,Australia Bank #3264
120267,3130524,Acme Savings Bank
120268,3221518,Arbor Thrift
120269,3222104,First Bank of Madison
120270,3162615,Germany Bank #21777
120271,3157661,Bank of New York
120272,3211258,First Bank of Springfield
120273,3135429,Portugal Bank #20572
120274,3100356,Bank of Watertown
120275,3121962,Canada Bank #2241
120276,33888,Germany Bank #1776
120277,335613,Future Savings Bank
120278,14247,France Bank #368
120279,396457,UK Bank #690
120280,3208014,Saudi Arabia Bank #969
120281,374568,Russia Bank #684
120282,3108450,UK Bank #4094
120283,3122842,National Bank of Lincoln
120284,3208325,Saudi Arabia Bank #1198
120285,3132597,First Bank of Montpelier
120286,381116,Russia Bank #3853
120287,3220503,Germany Bank #24785
120288,390539,Russia Bank #2247
120289,341921,China Bank #2080
120290,354205,Japan Bank #1449
120291,369734,Brook Trust Bank
120292,3144838,China Bank #5832
120293,130133,Savings Bank of Tuscon
120294,392862,Russia Bank #2536
120295,327852,First Bank of Fairfield
120296,3143321,Bank of the South
120297,368997,India Bank #1378
120298,3145311,National Bank of Springfield
120299,372189,National Bank of Seattle
120300,342139,National Bank of Tuscon
120301,171630,Sappo Credit Union
120302,324971,Savings Bank of Arkadelphia
120303,339130,Golden Community Bank
120304,362956,India Bank #807
120305,3102078,China Bank #4433
120306,396063,UK Bank #720
120307,352914,Japan Bank #1058
120308,351092,France Bank #5792
120309,3224659,Italy Bank #12771
120310,3838,France Bank #653
120311,352720,City National Savings Bank
120312,323836,Golden Community Bank
120313,3173082,Switzerland Bank #2926
120314,3170989,Switzerland Bank #801
120315,3136494,Savings Bank of Dallas
120316,3175515,Spain Bank #11852
120317,2181329,First Bank of Providence
120318,3151711,First Bank of Augusta
120319,399046,Netherlands Bank #19075
120320,39750,Savings Bank of Newbury
120321,343068,Plateau Bank
120322,3195950,Israel Bank #3133
120323,319034,Belgium Bank #3442
120324,3169790,Switzerland Bank #2769
120325,336658,National Bank of Phoenix
120326,3153435,Mexico Bank #45
120327,339133,Bank of Milford
120328,3168993,Mountain Trust Bank
120329,39283,First Bank of Chicago
120330,3195235,Israel Bank #2351
120331,381142,Russia Bank #1921
120332,388584,Sunrise Savings Bank
120333,3162419,Brazil Bank #997
120334,3106191,Germany Bank #12440
120335,328486,Germany Bank #9425
120336,390023,Lithuania Bank #18194
120337,338097,China Bank #1362
120338,3189205,National Bank of Fort Wayne
120339,355357,Japan Bank #2790
120340,3127383,Savings Bank of Cleveland
120341,3162402,The Pine Federal Bank
120342,317093,Spain Bank #16096
120343,3190592,First Bank of Arkadelphia
120344,354495,Flagstone Federal Bank
120345,353806,Bank of Lacrosse
120346,3104132,UK Bank #1298
120347,3134708,Australia Bank #1250
120348,319230,Spain Bank #22246
120349,3173108,Switzerland Bank #868
120350,63542,India Bank #43
120351,35215,Bank of Montpelier
120352,331527,First Bank of New York
120353,3151452,Mexico Bank #2233
120354,332159,France Bank #12847
120355,32950,Italy Bank #989
120356,3138306,Sunrise Credit Union
120357,314533,Bank of Milford
120358,3146030,National Bank of the North
120359,3144643,National Bank of Detroit
120360,343962,Regents Community Bank
120361,3758,Spruce Bank
120362,3152191,Mexico Bank #2126
120363,332415,France Bank #19882
120364,334957,China Bank #922
120365,3201457,Israel Bank #5887
120366,3171596,Switzerland Bank #3031
120367,3177120,Switzerland Bank #2562
120368,388576,Italy Bank #12880
120369,3171231,France Bank #10734
120370,32775,Italy Bank #1328
120371,36881,National Bank of Columbus
120372,3114301,Canada Bank #885
120373,2148651,Mexico Bank #122
120374,3217408,First Bank of Lacrosse
120375,3134105,Australia Bank #1140
120376,382731,Savings Bank of the Valley
120377,31482,Germany Bank #818
120378,3142119,Mexico Bank #133
120379,3196772,China Bank #4515
120380,379763,Russia Bank #1114
120381,3147914,Spain Bank #22325
120382,3193936,Israel Bank #2213
120383,3113407,Bank of Bridgeport
120384,3207424,Savings Bank of Augusta
120385,91647,Willows Cooperative Bank
120386,3113462,Canada Bank #787
120387,233012,Bank of Lincoln
120388,3100264,Netherlands Bank #24222
120389,355402,Japan Bank #2852
120390,3152652,Mexico Bank #2682
120391,398152,Capital Savings Bank
120392,318413,Savings Bank of New Orleans
120393,397667,UK Bank #978
120394,372440,National Bank of Hartford
120395,3189918,Israel Bank #5131
120396,3190437,Israel Bank #1611
120397,3106613,Hearthstone Cooperative Bank
120398,357450,First Bank of Indianapolis
120399,3192939,Israel Bank #3898
120400,332799,Finland Bank #13120
120401,3170430,Switzerland Bank #2733
120402,3127028,Australia Bank #445
120403,3213582,Crytpo Bank #2206
120404,379559,China Bank #4640
120405,332816,Bank of Los Angeles
120406,364044,Heath Trust Bank
120407,3216087,National Bank of Newport
120408,350015,First Bank of Fairfield
120409,314816,Savings Bank of Chicago
120410,372835,Germany Bank #7926
120411,3102817,National Bank of Bridgeport
120412,378168,Greece Bank #15373
120413,314907,Sunrise Bank
120414,36262,Portugal Bank #6963
120415,36870,Mountain Credit Union
120416,3140072,Bank of Miami
120417,391229,National Bank of Danbury
120418,316297,China Bank #495
120419,3103185,China Bank #3495
120420,378962,National Bank of Harrisburg
120421,326041,Spain Bank #8341
120422,3203846,Saudi Arabia Bank #1795
120423,364449,Savings Bank of Huron
120424,3211823,Germany Bank #24878
120425,322758,Finland Bank #5765
120426,3136315,Bank of Montpelier
120427,3128353,China Bank #3768
120428,387279,Russia Bank #4116
120429,368316,Regents Bank
120430,374402,Oak Cooperative Bank
120431,351478,Spain Bank #5830
120432,330395,Mountain Credit Union
120433,3104096,First Bank of New Orleans
120434,357222,Japan Bank #3033
120435,344142,China Bank #2856
120436,3106494,Netherlands Bank #19506
120437,2185720,Plandor Bancorp
120438,376664,Russia Bank #766
120439,319057,Oasis Cooperative Bank
120440,3165251,First Bank of New York
120441,3173552,Japan Bank #3287
120442,3113495,Canada Bank #786
120443,374255,Spain Bank #9719
120444,92518,Bank of the North
120445,388666,National Bank of Chicago
120446,3203885,Saudi Arabia Bank #475
120447,3224600,France Bank #12764
120448,3187937,China Bank #4356
120449,3165133,Brazil Bank #2475
120450,3111136,China Bank #8783
120451,3175690,Switzerland Bank #1111
120452,344771,Finland Bank #5888
120453,3180374,France Bank #20208
120454,3137890,China Bank #8876
120455,3195790,Switzerland Bank #3629
120456,3152638,Mexico Bank #2507
120457,345568,Capital Trust Bank
120458,3109141,Canada Bank #267
120459,375071,Russia Bank #562
120460,335573,Bank of Fort Wayne
120461,3101654,Italy Bank #24909
120462,167703,Germany Bank #2650
120463,3101611,Hilltop Bank
120464,165312,India Bank #30
120465,3177524,Switzerland Bank #3158
120466,3203632,Mountain Bank
120467,3180686,National Bank of Harrisburg
120468,60075,Germany Bank #2630
120469,367317,Bank of Detroit
120470,370981,India Bank #1601
120471,3576,Savings Bank of Lincoln
120472,321624,Willows Credit Union
120473,3188403,Israel Bank #4880
120474,323374,Germany Bank #14994
120475,322682,Germany Bank #4011
120476,373869,First Bank of the Valley
120477,3143494,Mexico Bank #422
120478,3165624,First Bank of Billings
120479,3149832,Mexico Bank #1949
120480,395174,China Bank #3363
120481,331361,Bank of Laramie
120482,3206241,Japan Bank #3357
120483,3143244,Mexico Bank #723
120484,394586,UK Bank #455
120485,3144852,Bank of Sacramento
120486,3198382,National Bank of Watertown
120487,31837,Germany Bank #18056
120488,318608,National Bank of Newbury
120489,3178393,Willows Trust Bank
120490,3200287,Israel Bank #5566
120491,338563,China Bank #1556
120492,3149612,Mexico Bank #1959
120493,345624,First Bank of Phoenix
120494,112616,France Bank #406
120495,324615,Portugal Bank #17965
120496,116837,Savings Bank of Augusta
120497,3140954,Australia Bank #3530
120498,121110,Canada Bank #579
120499,3174144,Switzerland Bank #3256
120500,386684,Russia Bank #2018
120501,3120422,Canada Bank #1397
120502,39143,Savings Bank of Seattle
120503,3206157,Saudi Arabia Bank #1930
120504,3148371,Portugal Bank #19730
120505,319648,Germany Bank #2944
120506,3121668,Canada Bank #2128
120507,3134108,Australia Bank #1149
120508,3188924,First Bank of Watertown
120509,392994,UK Bank #2635
120510,3113826,First Bank of Indianapolis
120511,324047,Bank of Detroit
120512,3153209,Mexico Bank #3194
120513,170524,National Bank of Columbus
120514,3111227,Arbor Federal Bank
120515,3210558,Italy Bank #15639
120516,3180977,Switzerland Bank #1971
120517,3156786,Belgium Bank #22380
120518,3165270,Flagstone Credit Union
120519,347764,First Bank of Huron
120520,371083,Savings Bank of Newport
120521,3174850,Sea Bank
120522,362781,India Bank #2973
120523,396185,UK Bank #1174
120524,311079,Bank of Fairfield
120525,3173453,Switzerland Bank #906
120526,3116371,Bank of Arkadelphia
120527,271603,Germany Bank #2668
120528,350300,Italy Bank #19966
120529,317588,Italy Bank #17012
120530,3197102,Japan Bank #2584
120531,399759,UK Bank #2798
120532,3111581,Spain Bank #11124
120533,382185,Austria Bank #13700
120534,372212,Bank of the Valley
120535,3135917,France Bank #9204
120536,396596,UK Bank #1848
120537,3125921,National Bank of Chicago
120538,3104129,First Bank of Augusta
120539,310725,First Bank of Huron
120540,3100660,First Bank of Milford
120541,3100333,Ireland Bank #12387
120542,3104259,Mountain Bank
120543,3207694,Saudi Arabia Bank #972
120544,3195552,Finland Bank #11590
120545,355796,Japan Bank #1373
120546,377546,First Bank of Newport
120547,325936,Spain Bank #14293
120548,2207343,Bank of Miami
120549,174268,Russia Bank #86
120550,339108,China Bank #1634
120551,325798,Germany Bank #10707
120552,399746,UK Bank #3614
120553,3126032,Australia Bank #3178
120554,329498,Germany Bank #14114
120555,3118345,Italy Bank #22565
120556,393675,National Bank of Billings
120557,3194201,Israel Bank #2411
120558,318128,Slovenia Bank #19192
120559,390331,Russia Bank #3718
120560,3140364,Australia Bank #2274
120561,199561,Israel Bank #2974
120562,361767,Plateau Savings Bank
120563,3142007,Oasis Bancorp
120564,381980,Fieldstone Bancorp
120565,34838,France Bank #2224
120566,3165166,Brazil Bank #1617
120567,345088,China Bank #4135
120568,3151993,Golden Savings Bank
120569,330938,France Bank #18018
120570,315704,First Bank of Cleveland
120571,386735,Savings Bank of the Valley
120572,3198868,Oak Bank
120573,3110461,Italy Bank #22617
120574,3188444,Mountain Trust Bank
120575,3138889,Australia Bank #2053
120576,38882,Germany Bank #7977
120577,3223017,Golden Community Bank
120578,3118095,Canada Bank #1061
120579,3126292,Australia Bank #402
120580,3144996,China Bank #4549
120581,340757,China Bank #7015
120582,384394,First Bank of Danbury
120583,348260,China Bank #2723
120584,357161,Japan Bank #1580
120585,3110154,China Bank #7976
120586,3205058,Saudi Arabia Bank #577
120587,3159792,Brazil Bank #1106
120588,3182413,Hearthstone Credit Union
120589,3216271,Crytpo Bank #2126
120590,358587,Japan Bank #1716
120591,3172907,Savings Bank of Helena
120592,329408,Spain Bank #15559
120593,35831,France Bank #19196
120594,346322,First Bank of Los Angeles
120595,3123277,Desert Community Bank
120596,3196333,Israel Bank #4814
120597,383422,Germany Bank #16818
120598,354481,Bank of Montpelier
120599,350329,India Bank #226
120600,3197062,Spain Bank #14665
120601,3133638,Australia Bank #1743
120602,3124171,Canada Bank #4243
120603,3151609,Heath Savings Bank
120604,396447,UK Bank #1055
120605,3223902,China Bank #5164
120606,338569,China Bank #6541
120607,3223281,Crytpo Bank #1678
120608,3111084,Canada Bank #2699
120609,368204,Hearthstone Credit Union
120610,3187118,Spain Bank #18566
120611,3145895,Mexico Bank #1079
120612,3116238,Bank of Chicago
120613,370824,India Bank #2251
120614,32444,Netherlands Bank #898
120615,368070,India Bank #2024
120616,349543,Italy Bank #5653
120617,322566,China Bank #6
120618,371874,India Bank #1896
120619,3155819,Plandor Federal Bank
120620,3131969,Savings Bank of Phoenix
120621,3170691,Switzerland Bank #2325
120622,354920,Japan Bank #1144
120623,3167028,Switzerland Bank #2504
120624,3150659,Germany Bank #15153
120625,3114832,Golden Bank
120626,315398,Willows Community Bank
120627,3174041,First Bank of Topeka
120628,3160612,Brazil Bank #2040
120629,3111809,Mountain Federal Bank
120630,3221577,France Bank #13099
120631,3204965,Saudi Arabia Bank #1758
120632,3179084,Switzerland Bank #2087
120633,356760,China Bank #2866
120634,390567,Russia Bank #3426
120635,383243,Future Savings Bank
120636,323428,Bank of Springfield
120637,1187494,Israel Bank #646
120638,392443,Savings Bank of the North
120639,317889,Austria Bank #14249
120640,3196092,Israel Bank #2521
120641,253246,Japan Bank #216
120642,384305,First Bank of Omaha
120643,325757,Plandor Bank
120644,320223,Spain Bank #16127
120645,3102160,Bank of Denver
120646,345009,Italy Bank #18150
120647,397527,Future Bank
120648,399960,UK Bank #893
120649,311694,France Bank #4667
120650,343728,China Bank #2552
120651,380834,Russia Bank #1669
120652,334639,China Bank #1195
120653,389177,Austria Bank #10256
120654,3190160,Italy Bank #16754
120655,3194309,Savings Bank of Miami
120656,351799,Japan Bank #2809
120657,3212440,Bank of Lincoln
